Timestamp,P_PV_kW,P_Load_kW,TEMPERATURE,IRRADIATION,hour_norm
2025-10-03 12:00:00+02:00,3.789,1.069,16.1,463.0,0.5
2025-10-03 13:00:00+02:00,4.143,1.578,17.5,581.0,0.542
2025-10-03 14:00:00+02:00,4.112,1.708,18.6,641.0,0.583
2025-10-03 15:00:00+02:00,3.796,1.322,19.5,634.0,0.625
2025-10-03 16:00:00+02:00,3.169,0.562,19.4,574.0,0.667
2025-10-03 17:00:00+02:00,1.753,0.515,19.0,450.0,0.708
2025-10-03 18:00:00+02:00,1.026,1.008,17.8,290.0,0.75
2025-10-03 19:00:00+02:00,0.576,1.306,16.9,128.0,0.792
2025-10-03 20:00:00+02:00,0.141,0.541,14.6,30.0,0.833
2025-10-03 21:00:00+02:00,0.001,0.885,14.1,0.0,0.875
2025-10-03 22:00:00+02:00,0.0,0.636,13.5,0.0,0.917
2025-10-03 23:00:00+02:00,0.0,0.353,12.3,0.0,0.958
2025-10-04 00:00:00+02:00,0.0,0.382,10.5,0.0,0.0
2025-10-04 01:00:00+02:00,0.0,0.634,9.5,0.0,0.042
2025-10-04 02:00:00+02:00,0.0,0.351,9.4,0.0,0.083
2025-10-04 03:00:00+02:00,0.0,0.317,9.2,0.0,0.125
2025-10-04 04:00:00+02:00,0.0,0.278,9.2,0.0,0.167
2025-10-04 05:00:00+02:00,0.0,0.266,8.5,0.0,0.208
2025-10-04 06:00:00+02:00,0.0,0.268,7.8,0.0,0.25
2025-10-04 07:00:00+02:00,0.0,0.256,7.3,0.0,0.292
2025-10-04 08:00:00+02:00,0.0,0.399,6.8,0.0,0.333
2025-10-04 09:00:00+02:00,0.222,0.397,7.3,16.0,0.375
2025-10-04 10:00:00+02:00,1.594,0.376,9.4,129.0,0.417
2025-10-04 11:00:00+02:00,2.024,0.367,12.2,293.0,0.458
2025-10-04 12:00:00+02:00,3.323,0.543,14.9,432.0,0.5
2025-10-04 13:00:00+02:00,3.963,0.411,17.3,543.0,0.542
2025-10-04 14:00:00+02:00,2.575,0.374,19.0,582.0,0.583
2025-10-04 15:00:00+02:00,2.627,0.361,19.5,527.0,0.625
2025-10-04 16:00:00+02:00,2.417,1.86,20.3,528.0,0.667
2025-10-04 17:00:00+02:00,1.527,1.072,20.0,377.0,0.708
2025-10-04 18:00:00+02:00,0.327,1.543,19.1,146.0,0.75
2025-10-04 19:00:00+02:00,0.071,0.945,18.8,69.0,0.792
2025-10-04 20:00:00+02:00,0.03,0.408,17.7,20.0,0.833
2025-10-04 21:00:00+02:00,0.002,0.63,16.7,0.0,0.875
2025-10-04 22:00:00+02:00,0.0,0.527,16.6,0.0,0.917
2025-10-04 23:00:00+02:00,0.0,0.355,16.6,0.0,0.958
2025-10-05 00:00:00+02:00,0.0,0.571,15.8,0.0,0.0
2025-10-05 01:00:00+02:00,0.0,2.43,15.4,0.0,0.042
2025-10-05 02:00:00+02:00,0.0,1.466,14.7,0.0,0.083
2025-10-05 03:00:00+02:00,0.0,0.574,14.7,0.0,0.125
2025-10-05 04:00:00+02:00,0.001,0.337,14.8,0.0,0.167
2025-10-05 05:00:00+02:00,0.001,0.265,16.9,0.0,0.208
2025-10-05 06:00:00+02:00,0.0,0.278,18.6,0.0,0.25
2025-10-05 07:00:00+02:00,0.0,0.274,19.4,0.0,0.292
2025-10-05 08:00:00+02:00,0.0,0.274,17.3,0.0,0.333
2025-10-05 09:00:00+02:00,0.018,0.339,16.8,10.0,0.375
2025-10-05 10:00:00+02:00,0.594,0.621,17.7,109.0,0.417
2025-10-05 11:00:00+02:00,1.635,0.732,19.8,314.0,0.458
2025-10-05 12:00:00+02:00,2.834,0.401,20.1,443.0,0.5
2025-10-05 13:00:00+02:00,4.033,0.271,17.8,488.0,0.542
2025-10-05 14:00:00+02:00,4.153,0.257,17.9,507.0,0.583
2025-10-05 15:00:00+02:00,3.901,0.288,19.0,580.0,0.625
2025-10-05 16:00:00+02:00,3.295,0.303,18.8,542.0,0.667
2025-10-05 17:00:00+02:00,2.124,0.29,17.9,489.0,0.708
2025-10-05 18:00:00+02:00,0.965,0.252,16.5,342.0,0.75
2025-10-05 19:00:00+02:00,0.23,0.238,15.2,171.0,0.792
2025-10-05 20:00:00+02:00,0.077,0.247,13.4,32.0,0.833
2025-10-05 21:00:00+02:00,0.002,0.542,12.5,0.0,0.875
2025-10-05 22:00:00+02:00,0.001,0.884,11.5,0.0,0.917
2025-10-05 23:00:00+02:00,0.001,0.9,11.0,0.0,0.958
2025-10-06 00:00:00+02:00,0.001,0.921,10.2,0.0,0.0
2025-10-06 01:00:00+02:00,0.001,0.776,9.5,0.0,0.042
2025-10-06 02:00:00+02:00,0.0,0.478,8.9,0.0,0.083
2025-10-06 03:00:00+02:00,0.0,0.315,8.3,0.0,0.125
2025-10-06 04:00:00+02:00,0.0,0.305,7.6,0.0,0.167
2025-10-06 05:00:00+02:00,0.0,0.272,7.4,0.0,0.208
2025-10-06 06:00:00+02:00,0.0,0.271,6.8,0.0,0.25
2025-10-06 07:00:00+02:00,0.0,0.261,6.2,0.0,0.292
2025-10-06 08:00:00+02:00,0.0,0.265,5.8,0.0,0.333
2025-10-06 09:00:00+02:00,0.293,0.264,6.2,14.0,0.375
2025-10-06 10:00:00+02:00,1.904,0.266,8.3,121.0,0.417
2025-10-06 11:00:00+02:00,3.051,0.348,11.4,285.0,0.458
2025-10-06 12:00:00+02:00,3.718,0.716,14.6,459.0,0.5
2025-10-06 13:00:00+02:00,4.075,0.872,17.1,574.0,0.542
2025-10-06 14:00:00+02:00,4.105,0.711,18.9,637.0,0.583
2025-10-06 15:00:00+02:00,3.713,1.243,19.9,643.0,0.625
2025-10-06 16:00:00+02:00,3.075,0.525,20.3,584.0,0.667
2025-10-06 17:00:00+02:00,2.182,1.537,20.1,476.0,0.708
2025-10-06 18:00:00+02:00,0.921,0.474,19.6,331.0,0.75
2025-10-06 19:00:00+02:00,0.227,0.45,18.0,161.0,0.792
2025-10-06 20:00:00+02:00,0.073,0.536,15.6,29.0,0.833
2025-10-06 21:00:00+02:00,0.002,0.621,14.4,0.0,0.875
2025-10-06 22:00:00+02:00,0.001,0.659,12.7,0.0,0.917
2025-10-06 23:00:00+02:00,0.001,0.668,11.8,0.0,0.958
2025-10-07 00:00:00+02:00,0.001,0.499,10.7,0.0,0.0
2025-10-07 01:00:00+02:00,0.001,0.478,9.5,0.0,0.042
2025-10-07 02:00:00+02:00,0.001,0.384,8.7,0.0,0.083
2025-10-07 03:00:00+02:00,0.001,0.317,8.3,0.0,0.125
2025-10-07 04:00:00+02:00,0.0,0.313,8.1,0.0,0.167
2025-10-07 05:00:00+02:00,0.0,0.287,7.8,0.0,0.208
2025-10-07 06:00:00+02:00,0.0,0.234,7.5,0.0,0.25
2025-10-07 07:00:00+02:00,0.0,0.283,7.2,0.0,0.292
2025-10-07 08:00:00+02:00,0.001,0.277,6.8,0.0,0.333
2025-10-07 09:00:00+02:00,0.223,0.253,7.1,13.0,0.375
2025-10-07 10:00:00+02:00,1.77,0.257,9.9,129.0,0.417
2025-10-07 11:00:00+02:00,2.92,0.433,13.4,293.0,0.458
2025-10-07 12:00:00+02:00,3.617,0.237,16.5,443.0,0.5
2025-10-07 13:00:00+02:00,3.982,0.342,18.9,555.0,0.542
2025-10-07 14:00:00+02:00,4.049,0.35,20.5,617.0,0.583
2025-10-07 15:00:00+02:00,3.176,0.44,21.3,622.0,0.625
2025-10-07 16:00:00+02:00,2.292,0.448,21.6,570.0,0.667
2025-10-07 17:00:00+02:00,2.307,0.598,21.1,467.0,0.708
2025-10-07 18:00:00+02:00,0.813,0.705,20.4,322.0,0.75
2025-10-07 19:00:00+02:00,0.227,1.001,18.8,159.0,0.792
2025-10-07 20:00:00+02:00,0.058,1.232,16.3,26.0,0.833
2025-10-07 21:00:00+02:00,0.0,0.386,16.5,0.0,0.875
2025-10-07 22:00:00+02:00,0.001,0.792,15.2,0.0,0.917
2025-10-07 23:00:00+02:00,0.001,1.341,14.1,0.0,0.958
2025-10-08 00:00:00+02:00,0.001,1.452,13.0,0.0,0.0
2025-10-08 01:00:00+02:00,0.0,1.492,12.0,0.0,0.042
2025-10-08 02:00:00+02:00,0.0,1.075,11.1,0.0,0.083
2025-10-08 03:00:00+02:00,0.0,0.441,10.6,0.0,0.125
2025-10-08 04:00:00+02:00,0.0,0.344,10.8,0.0,0.167
2025-10-08 05:00:00+02:00,0.0,0.332,10.8,0.0,0.208
2025-10-08 06:00:00+02:00,0.0,0.311,10.6,0.0,0.25
2025-10-08 07:00:00+02:00,0.0,0.312,10.5,0.0,0.292
2025-10-08 08:00:00+02:00,0.0,0.287,10.4,0.0,0.333
2025-10-08 09:00:00+02:00,0.196,0.289,10.8,9.0,0.375
2025-10-08 10:00:00+02:00,1.537,0.296,12.1,95.0,0.417
2025-10-08 11:00:00+02:00,2.896,0.362,13.9,233.0,0.458
2025-10-08 12:00:00+02:00,3.568,0.302,16.7,413.0,0.5
2025-10-08 13:00:00+02:00,3.932,0.312,18.9,539.0,0.542
2025-10-08 14:00:00+02:00,3.901,0.752,20.4,608.0,0.583
2025-10-08 15:00:00+02:00,3.543,0.804,21.2,613.0,0.625
2025-10-08 16:00:00+02:00,2.931,0.534,21.9,565.0,0.667
2025-10-08 17:00:00+02:00,2.044,0.948,21.7,462.0,0.708
2025-10-08 18:00:00+02:00,0.802,0.745,20.9,320.0,0.75
2025-10-08 19:00:00+02:00,0.204,0.408,19.0,157.0,0.792
2025-10-08 20:00:00+02:00,0.046,0.41,15.8,24.0,0.833
2025-10-08 21:00:00+02:00,0.001,0.641,15.3,0.0,0.875
2025-10-08 22:00:00+02:00,0.0,0.943,14.8,0.0,0.917
2025-10-08 23:00:00+02:00,0.001,1.609,14.3,0.0,0.958
2025-10-09 00:00:00+02:00,0.0,2.58,13.3,0.0,0.0
2025-10-09 01:00:00+02:00,0.0,1.688,12.8,0.0,0.042
2025-10-09 02:00:00+02:00,0.0,0.568,12.5,0.0,0.083
2025-10-09 03:00:00+02:00,0.001,0.303,11.7,0.0,0.125
2025-10-09 04:00:00+02:00,0.001,0.294,11.4,0.0,0.167
2025-10-09 05:00:00+02:00,0.001,0.261,11.1,0.0,0.208
2025-10-09 06:00:00+02:00,0.0,0.264,10.9,0.0,0.25
2025-10-09 07:00:00+02:00,0.0,0.27,10.5,0.0,0.292
2025-10-09 08:00:00+02:00,0.0,0.278,10.2,0.0,0.333
2025-10-09 09:00:00+02:00,0.147,0.252,10.2,11.0,0.375
2025-10-09 10:00:00+02:00,1.661,0.27,12.7,121.0,0.417
2025-10-09 11:00:00+02:00,2.833,0.304,15.7,284.0,0.458
2025-10-09 12:00:00+02:00,3.499,0.665,18.5,432.0,0.5
2025-10-09 13:00:00+02:00,3.274,0.378,20.6,539.0,0.542
2025-10-09 14:00:00+02:00,3.68,0.286,21.9,582.0,0.583
2025-10-09 15:00:00+02:00,3.255,0.527,23.0,564.0,0.625
2025-10-09 16:00:00+02:00,2.772,0.53,23.5,520.0,0.667
2025-10-09 17:00:00+02:00,1.801,0.739,23.4,411.0,0.708
2025-10-09 18:00:00+02:00,0.736,0.643,22.9,279.0,0.75
2025-10-09 19:00:00+02:00,0.342,1.065,20.6,138.0,0.792
2025-10-09 20:00:00+02:00,0.065,0.622,17.9,20.0,0.833
2025-10-09 21:00:00+02:00,0.001,0.354,17.4,0.0,0.875
2025-10-09 22:00:00+02:00,0.0,0.529,16.6,0.0,0.917
2025-10-09 23:00:00+02:00,0.001,0.538,15.5,0.0,0.958
2025-10-10 00:00:00+02:00,0.001,0.835,14.3,0.0,0.0
2025-10-10 01:00:00+02:00,0.001,0.552,13.6,0.0,0.042
2025-10-10 02:00:00+02:00,0.001,0.675,12.8,0.0,0.083
2025-10-10 03:00:00+02:00,0.001,0.342,11.7,0.0,0.125
2025-10-10 04:00:00+02:00,0.001,0.299,11.8,0.0,0.167
2025-10-10 05:00:00+02:00,0.001,0.272,11.7,0.0,0.208
2025-10-10 06:00:00+02:00,0.0,0.264,11.6,0.0,0.25
2025-10-10 07:00:00+02:00,0.0,0.251,11.4,0.0,0.292
2025-10-10 08:00:00+02:00,0.001,0.252,11.2,0.0,0.333
2025-10-10 09:00:00+02:00,0.151,0.257,11.3,9.0,0.375
2025-10-10 10:00:00+02:00,1.554,0.25,13.3,117.0,0.417
2025-10-10 11:00:00+02:00,2.744,0.277,16.1,278.0,0.458
2025-10-10 12:00:00+02:00,3.454,0.319,19.1,426.0,0.5
2025-10-10 13:00:00+02:00,3.809,0.329,21.5,537.0,0.542
2025-10-10 14:00:00+02:00,3.842,0.37,23.2,598.0,0.583
2025-10-10 15:00:00+02:00,3.519,0.385,24.7,603.0,0.625
2025-10-10 16:00:00+02:00,2.876,0.978,25.3,552.0,0.667
2025-10-10 17:00:00+02:00,1.907,0.462,25.3,448.0,0.708
2025-10-10 18:00:00+02:00,0.717,0.387,24.8,303.0,0.75
2025-10-10 19:00:00+02:00,0.218,0.358,22.9,143.0,0.792
2025-10-10 20:00:00+02:00,0.054,0.299,19.7,19.0,0.833
2025-10-10 21:00:00+02:00,0.001,0.535,18.0,0.0,0.875
2025-10-10 22:00:00+02:00,0.001,0.922,16.6,0.0,0.917
2025-10-10 23:00:00+02:00,0.001,0.822,15.2,0.0,0.958
2025-10-11 00:00:00+02:00,0.001,0.808,14.7,0.0,0.0
2025-10-11 01:00:00+02:00,0.001,1.07,14.7,0.0,0.042
2025-10-11 02:00:00+02:00,0.001,0.909,14.6,0.0,0.083
2025-10-11 03:00:00+02:00,0.0,0.616,13.3,0.0,0.125
2025-10-11 04:00:00+02:00,0.001,0.289,12.9,0.0,0.167
2025-10-11 05:00:00+02:00,0.001,0.261,12.5,0.0,0.208
2025-10-11 06:00:00+02:00,0.0,0.262,12.1,0.0,0.25
2025-10-11 07:00:00+02:00,0.0,0.261,11.6,0.0,0.292
2025-10-11 08:00:00+02:00,0.001,0.251,11.2,0.0,0.333
2025-10-11 09:00:00+02:00,0.132,0.229,11.2,9.0,0.375
2025-10-11 10:00:00+02:00,1.564,0.251,13.5,115.0,0.417
2025-10-11 11:00:00+02:00,2.714,0.358,16.5,277.0,0.458
2025-10-11 12:00:00+02:00,3.433,0.383,19.4,424.0,0.5
2025-10-11 13:00:00+02:00,3.826,0.439,21.7,535.0,0.542
2025-10-11 14:00:00+02:00,3.849,0.461,23.3,595.0,0.583
2025-10-11 15:00:00+02:00,3.507,0.475,24.3,600.0,0.625
2025-10-11 16:00:00+02:00,2.788,0.474,24.8,549.0,0.667
2025-10-11 17:00:00+02:00,1.886,0.661,24.8,447.0,0.708
2025-10-11 18:00:00+02:00,0.695,0.71,24.1,303.0,0.75
2025-10-11 19:00:00+02:00,0.184,0.662,22.5,141.0,0.792
2025-10-11 20:00:00+02:00,0.052,1.1,19.4,17.0,0.833
2025-10-11 21:00:00+02:00,0.001,0.853,17.5,0.0,0.875
2025-10-11 22:00:00+02:00,0.0,0.688,15.8,0.0,0.917
2025-10-11 23:00:00+02:00,0.0,0.785,14.8,0.0,0.958
2025-10-12 00:00:00+02:00,0.0,0.752,14.2,0.0,0.0
2025-10-12 01:00:00+02:00,0.0,1.335,14.2,0.0,0.042
2025-10-12 02:00:00+02:00,0.0,0.664,14.2,0.0,0.083
2025-10-12 03:00:00+02:00,0.0,0.464,14.0,0.0,0.125
2025-10-12 04:00:00+02:00,0.0,0.555,13.4,0.0,0.167
2025-10-12 05:00:00+02:00,0.0,0.258,12.8,0.0,0.208
2025-10-12 06:00:00+02:00,0.0,0.271,12.4,0.0,0.25
2025-10-12 07:00:00+02:00,0.0,0.265,12.2,0.0,0.292
2025-10-12 08:00:00+02:00,0.001,0.249,11.9,0.0,0.333
2025-10-12 09:00:00+02:00,0.131,0.251,12.0,7.0,0.375
2025-10-12 10:00:00+02:00,1.494,0.37,13.3,87.0,0.417
2025-10-12 11:00:00+02:00,2.736,0.391,15.5,236.0,0.458
2025-10-12 12:00:00+02:00,3.504,1.401,18.3,399.0,0.5
2025-10-12 13:00:00+02:00,3.918,1.16,21.0,528.0,0.542
2025-10-12 14:00:00+02:00,3.784,0.565,22.7,588.0,0.583
2025-10-12 15:00:00+02:00,3.518,1.846,23.8,594.0,0.625
2025-10-12 16:00:00+02:00,2.854,1.042,24.3,545.0,0.667
2025-10-12 17:00:00+02:00,1.919,0.501,24.3,442.0,0.708
2025-10-12 18:00:00+02:00,0.714,0.502,23.8,299.0,0.75
2025-10-12 19:00:00+02:00,0.21,1.041,20.9,138.0,0.792
2025-10-12 20:00:00+02:00,0.052,0.73,17.8,16.0,0.833
2025-10-12 21:00:00+02:00,0.0,0.565,16.7,0.0,0.875
2025-10-12 22:00:00+02:00,0.0,0.569,15.8,0.0,0.917
2025-10-12 23:00:00+02:00,0.0,0.829,15.1,0.0,0.958
2025-10-13 00:00:00+02:00,0.0,0.659,14.4,0.0,0.0
2025-10-13 01:00:00+02:00,0.0,0.758,13.5,0.0,0.042
2025-10-13 02:00:00+02:00,0.0,0.402,12.5,0.0,0.083
2025-10-13 03:00:00+02:00,0.001,0.288,11.2,0.0,0.125
2025-10-13 04:00:00+02:00,0.001,0.298,11.2,0.0,0.167
2025-10-13 05:00:00+02:00,0.001,0.265,11.4,0.0,0.208
2025-10-13 06:00:00+02:00,0.001,0.25,11.0,0.0,0.25
2025-10-13 07:00:00+02:00,0.001,0.266,10.7,0.0,0.292
2025-10-13 08:00:00+02:00,0.001,0.268,10.4,0.0,0.333
2025-10-13 09:00:00+02:00,0.091,0.33,10.5,7.0,0.375
2025-10-13 10:00:00+02:00,1.356,0.344,12.7,104.0,0.417
2025-10-13 11:00:00+02:00,2.563,0.844,15.9,266.0,0.458
2025-10-13 12:00:00+02:00,3.244,0.489,18.6,413.0,0.5
2025-10-13 13:00:00+02:00,3.675,0.7,20.6,522.0,0.542
2025-10-13 14:00:00+02:00,3.721,0.353,22.0,581.0,0.583
2025-10-13 15:00:00+02:00,3.418,0.448,22.8,586.0,0.625
2025-10-13 16:00:00+02:00,2.769,0.485,23.3,537.0,0.667
2025-10-13 17:00:00+02:00,1.815,0.512,23.3,433.0,0.708
2025-10-13 18:00:00+02:00,0.663,1.774,22.6,292.0,0.75
2025-10-13 19:00:00+02:00,0.192,0.436,20.1,132.0,0.792
2025-10-13 20:00:00+02:00,0.035,0.353,17.2,14.0,0.833
2025-10-13 21:00:00+02:00,0.0,0.984,16.7,0.0,0.875
2025-10-13 22:00:00+02:00,0.0,0.798,16.2,0.0,0.917
2025-10-13 23:00:00+02:00,0.0,0.686,15.0,0.0,0.958
2025-10-14 00:00:00+02:00,0.0,1.492,13.8,0.0,0.0
2025-10-14 01:00:00+02:00,0.0,1.427,13.3,0.0,0.042
2025-10-14 02:00:00+02:00,0.0,0.354,13.2,0.0,0.083
2025-10-14 03:00:00+02:00,0.0,0.287,13.8,0.0,0.125
2025-10-14 04:00:00+02:00,0.001,0.3,13.5,0.0,0.167
2025-10-14 05:00:00+02:00,0.001,0.245,12.9,0.0,0.208
2025-10-14 06:00:00+02:00,0.0,0.265,12.3,0.0,0.25
2025-10-14 07:00:00+02:00,0.0,0.268,11.9,0.0,0.292
2025-10-14 08:00:00+02:00,0.001,0.254,11.5,0.0,0.333
2025-10-14 09:00:00+02:00,0.058,0.574,11.5,6.0,0.375
2025-10-14 10:00:00+02:00,1.327,0.601,13.0,94.0,0.417
2025-10-14 11:00:00+02:00,2.145,0.505,15.1,229.0,0.458
2025-10-14 12:00:00+02:00,2.244,0.324,17.8,381.0,0.5
2025-10-14 13:00:00+02:00,3.619,0.755,19.9,467.0,0.542
2025-10-14 14:00:00+02:00,3.712,0.393,21.2,564.0,0.583
2025-10-14 15:00:00+02:00,3.327,0.404,22.6,580.0,0.625
2025-10-14 16:00:00+02:00,2.694,0.639,23.0,515.0,0.667
2025-10-14 17:00:00+02:00,1.819,0.505,23.0,390.0,0.708
2025-10-14 18:00:00+02:00,0.662,0.395,22.6,259.0,0.75
2025-10-14 19:00:00+02:00,0.284,0.492,20.3,113.0,0.792
2025-10-14 20:00:00+02:00,0.04,0.45,17.8,11.0,0.833
2025-10-14 21:00:00+02:00,0.0,0.498,17.0,0.0,0.875
2025-10-14 22:00:00+02:00,0.0,0.934,16.1,0.0,0.917
2025-10-14 23:00:00+02:00,0.0,0.703,15.5,0.0,0.958
2025-10-15 00:00:00+02:00,0.0,0.806,15.3,0.0,0.0
2025-10-15 01:00:00+02:00,0.0,1.401,14.8,0.0,0.042
2025-10-15 02:00:00+02:00,0.0,0.813,14.2,0.0,0.083
2025-10-15 03:00:00+02:00,0.0,0.299,13.3,0.0,0.125
2025-10-15 04:00:00+02:00,0.0,0.285,13.1,0.0,0.167
2025-10-15 05:00:00+02:00,0.0,0.254,12.8,0.0,0.208
2025-10-15 06:00:00+02:00,0.0,0.251,12.3,0.0,0.25
2025-10-15 07:00:00+02:00,0.0,0.266,11.7,0.0,0.292
2025-10-15 08:00:00+02:00,0.0,0.364,11.7,0.0,0.333
2025-10-15 09:00:00+02:00,0.054,0.324,11.7,6.0,0.375
2025-10-15 10:00:00+02:00,0.429,0.38,14.1,100.0,0.417
2025-10-15 11:00:00+02:00,2.573,0.394,16.7,255.0,0.458
2025-10-15 12:00:00+02:00,3.342,0.352,18.8,402.0,0.5
2025-10-15 13:00:00+02:00,3.751,0.392,20.4,513.0,0.542
2025-10-15 14:00:00+02:00,3.769,0.344,21.5,573.0,0.583
2025-10-15 15:00:00+02:00,3.449,0.402,22.0,576.0,0.625
2025-10-15 16:00:00+02:00,2.83,0.504,22.1,529.0,0.667
2025-10-15 17:00:00+02:00,1.798,0.639,21.9,416.0,0.708
2025-10-15 18:00:00+02:00,0.613,0.639,21.3,277.0,0.75
2025-10-15 19:00:00+02:00,0.175,0.631,19.7,121.0,0.792
2025-10-15 20:00:00+02:00,0.035,0.597,17.9,11.0,0.833
2025-10-15 21:00:00+02:00,0.0,0.9,16.5,0.0,0.875
2025-10-15 22:00:00+02:00,0.0,0.724,15.9,0.0,0.917
2025-10-15 23:00:00+02:00,0.0,0.693,15.0,0.0,0.958
2025-10-16 00:00:00+02:00,0.0,0.802,13.6,0.0,0.0
2025-10-16 01:00:00+02:00,0.0,0.844,12.1,0.0,0.042
2025-10-16 02:00:00+02:00,0.0,0.383,11.2,0.0,0.083
2025-10-16 03:00:00+02:00,0.0,0.31,10.5,0.0,0.125
2025-10-16 04:00:00+02:00,0.0,0.276,10.5,0.0,0.167
2025-10-16 05:00:00+02:00,0.0,0.258,10.5,0.0,0.208
2025-10-16 06:00:00+02:00,0.0,0.269,10.4,0.0,0.25
2025-10-16 07:00:00+02:00,0.0,0.258,9.9,0.0,0.292
2025-10-16 08:00:00+02:00,0.0,0.307,9.2,0.0,0.333
2025-10-16 09:00:00+02:00,0.16,0.31,9.1,5.0,0.375
2025-10-16 10:00:00+02:00,1.45,0.314,12.1,104.0,0.417
2025-10-16 11:00:00+02:00,2.686,0.289,15.6,263.0,0.458
2025-10-16 12:00:00+02:00,3.355,0.475,17.9,411.0,0.5
2025-10-16 13:00:00+02:00,3.776,0.268,19.5,519.0,0.542
2025-10-16 14:00:00+02:00,3.774,0.803,20.7,578.0,0.583
2025-10-16 15:00:00+02:00,3.455,0.62,21.5,582.0,0.625
2025-10-16 16:00:00+02:00,2.8,0.544,21.5,472.0,0.667
2025-10-16 17:00:00+02:00,1.804,0.682,21.1,374.0,0.708
2025-10-16 18:00:00+02:00,0.64,0.641,20.4,263.0,0.75
2025-10-16 19:00:00+02:00,0.173,0.799,18.7,115.0,0.792
2025-10-16 20:00:00+02:00,0.033,0.489,17.0,9.0,0.833
2025-10-16 21:00:00+02:00,0.0,0.666,15.9,0.0,0.875
2025-10-16 22:00:00+02:00,0.0,0.612,15.6,0.0,0.917
2025-10-16 23:00:00+02:00,0.0,0.574,14.3,0.0,0.958
2025-10-17 00:00:00+02:00,0.0,0.817,13.1,0.0,0.0
2025-10-17 01:00:00+02:00,0.0,0.549,12.0,0.0,0.042
2025-10-17 02:00:00+02:00,0.0,0.327,11.2,0.0,0.083
2025-10-17 03:00:00+02:00,0.0,0.293,10.9,0.0,0.125
2025-10-17 04:00:00+02:00,0.0,0.288,10.6,0.0,0.167
2025-10-17 05:00:00+02:00,0.0,0.261,9.7,0.0,0.208
2025-10-17 06:00:00+02:00,0.0,0.264,8.8,0.0,0.25
2025-10-17 07:00:00+02:00,0.0,0.249,8.1,0.0,0.292
2025-10-17 08:00:00+02:00,0.0,0.22,7.5,0.0,0.333
2025-10-17 09:00:00+02:00,0.095,0.489,7.9,5.0,0.375
2025-10-17 10:00:00+02:00,1.419,0.347,10.9,102.0,0.417
2025-10-17 11:00:00+02:00,2.619,0.421,14.5,261.0,0.458
2025-10-17 12:00:00+02:00,3.374,0.317,17.2,410.0,0.5
2025-10-17 13:00:00+02:00,3.712,0.305,18.9,519.0,0.542
2025-10-17 14:00:00+02:00,3.667,0.768,19.9,578.0,0.583
2025-10-17 15:00:00+02:00,3.304,0.562,20.5,582.0,0.625
2025-10-17 16:00:00+02:00,2.711,0.456,20.8,529.0,0.667
2025-10-17 17:00:00+02:00,1.807,0.413,20.4,420.0,0.708
2025-10-17 18:00:00+02:00,0.604,0.324,19.6,273.0,0.75
2025-10-17 19:00:00+02:00,0.19,0.349,17.1,113.0,0.792
2025-10-17 20:00:00+02:00,0.037,0.409,15.4,8.0,0.833
2025-10-17 21:00:00+02:00,0.001,0.749,13.8,0.0,0.875
2025-10-17 22:00:00+02:00,0.0,1.799,14.2,0.0,0.917
2025-10-17 23:00:00+02:00,0.0,1.449,13.5,0.0,0.958
2025-10-18 00:00:00+02:00,0.0,0.95,12.0,0.0,0.0
2025-10-18 01:00:00+02:00,0.0,0.825,10.8,0.0,0.042
2025-10-18 02:00:00+02:00,0.0,0.589,10.1,0.0,0.083
2025-10-18 03:00:00+02:00,0.0,0.361,9.4,0.0,0.125
2025-10-18 04:00:00+02:00,0.0,0.311,8.6,0.0,0.167
2025-10-18 05:00:00+02:00,0.0,0.283,8.0,0.0,0.208
2025-10-18 06:00:00+02:00,0.0,0.251,7.6,0.0,0.25
2025-10-18 07:00:00+02:00,0.0,0.281,7.2,0.0,0.292
2025-10-18 08:00:00+02:00,0.0,0.34,7.0,0.0,0.333
2025-10-18 09:00:00+02:00,0.097,0.262,7.2,4.0,0.375
2025-10-18 10:00:00+02:00,1.409,0.252,9.8,96.0,0.417
2025-10-18 11:00:00+02:00,2.597,0.235,13.1,252.0,0.458
2025-10-18 12:00:00+02:00,3.362,0.219,16.0,400.0,0.5
2025-10-18 13:00:00+02:00,3.695,1.195,18.2,509.0,0.542
2025-10-18 14:00:00+02:00,3.666,1.253,19.6,569.0,0.583
2025-10-18 15:00:00+02:00,3.314,0.4,20.5,572.0,0.625
2025-10-18 16:00:00+02:00,2.655,0.458,20.9,522.0,0.667
2025-10-18 17:00:00+02:00,1.678,0.525,20.8,416.0,0.708
2025-10-18 18:00:00+02:00,0.567,0.742,19.9,271.0,0.75
2025-10-18 19:00:00+02:00,0.182,0.722,17.4,111.0,0.792
2025-10-18 20:00:00+02:00,0.033,0.895,14.6,7.0,0.833
2025-10-18 21:00:00+02:00,0.001,0.657,14.1,0.0,0.875
2025-10-18 22:00:00+02:00,0.0,0.641,13.1,0.0,0.917
2025-10-18 23:00:00+02:00,0.0,0.535,11.6,0.0,0.958
2025-10-19 00:00:00+02:00,0.0,0.625,10.8,0.0,0.0
2025-10-19 01:00:00+02:00,0.0,0.641,10.6,0.0,0.042
2025-10-19 02:00:00+02:00,0.0,0.696,10.5,0.0,0.083
2025-10-19 03:00:00+02:00,0.0,0.639,10.0,0.0,0.125
2025-10-19 04:00:00+02:00,0.0,0.348,9.9,0.0,0.167
